class_id,text
0,"my best gaming smartphone specs will be I9 7690X dual Gtx 1080 16 Gb , 55Gb Ram and 1 ZB (1 zetabite =1024 Tb) rom
16k screen resolution and 100000 mAP battery"
0,"i would love an emerald-colored smartphone. kinda tired of black, white, silver, gray, blue, those different gray-blues. i want green. that would be awesome. get on it samsung, lg, google etc. green phones."
0,"dude were you about to say ""this is some crystal castles shit"" cuz honestly hit the nail on the head"
0,Hi
0,WOO!
0,Something about Gilmore Girls??
0,What about fariy tale King of all ðŸ”¥ dragon
0,",I really loved itðŸ˜˜ðŸ’“"
0,"Your baiting suits are so cute! I love you so much, Brooklyn and Bailey! â¤ï¸ðŸ˜ -Caroline"
0,Xiamoi really starting a brand name ðŸ‘ðŸ¼
0,Well then
0,wait the shirt said anemone but bailey said anenome
0,I get so excited whenever you upload something
0,What if they made a long awaited sequel to Spyro as an adult dragon! Support with likes!!!
0,137 entries ðŸ˜Š
0,I love you guys
0,"Do something related to frozen  or solo from star wars
Ä»"
0,bingo wings is a british expression he must've got that from over here lol
0,It was 40 degrees the day of my prom and when we were taking pictures
0,hi i love your collab videos and i think you should collab with the channel Man About Cake
0,Hope u had I good time u both and kamri look lovely ðŸ˜Š I have entered the giveaway and I am so excited to see who wins it I am a huge fanðŸ˜‚ðŸ˜‚ðŸ‘‹
0,The sound of 2nd mobile phone was irritating...
0,I entered the give a way
0,Is that rules of survival or pubg mobile in the thumbnail
0,Its not a hands on video its a clickbait and tumbmail too!
0,Ya'll are my favorite youtubers to watch
0,Gimme almost any main digimon. Guilmon line is best
0,Plz pick me I really need this mac book to watch all your amazing videos!!! But it won't let me to visit you on twitter ðŸ˜¥ðŸ˜¥ðŸ˜¥
0,"I'm really upset that, that clear backpack is no longer available! ðŸ˜­"
0,"First quiet video by Unbox therapy. Well , like your other cool dude swag. So don't change that ever. And the style of ending this video is so savage. Ur like ""uhh"" . Keep it up bro .and that why u r speciel to us man."
0,I challenge you to make a recipe only using the treats you show in this video and you dont have to use all of the to treats in one recipe
0,Lovee how Brooklyn watch at 5:30 on her â€œwatchâ€ but she didnâ€™t even has one onðŸ˜‚ðŸ˜‚ðŸ’–
0,Who else thinks thinks they should have switched dresses
0,made them..... they are soooo good
0,Hilarious ðŸ¤£
0,Where's the Blue Eyes white dragon?
0,I really think slifer should have been here
0,That BMW is mine
0,What a device
0,See jiophone cheapest4g phone
0,Entered â¤ï¸
0,Both of your dresses are beautiful. I have one question though; one of your friends had a midnight blue dress with like a high neckline and sleeves. Do you happen to know where she got her dress?
0,OMG! I LOVE all these brands!
0,Ilygsm and I hope to meet u guys one day!
0,I'm disappointed they didn't use Igneel or Achnologia from Fairy Tail
0,lol that yodeling boy attempt
0,LOVEEEE YOUU  GUUYYSSS SOOOOO MUUUUCCHHHHH
0,My prom is in a month
0,I destroy people with my iPhone 7. I don't need this
0,BoÅŸ iÅŸler genel mÃ¼dÃ¼rÃ¼
0,"As a Scaper, Elvarg , the scourge of Crandor!!! Holds a special place in my heart~"
0,OMG 9.9 milion
0,chaaaina namba 1
0,Sure bro !!! Do it !!!
0,You guys rocked all the swimsuits!! I love your videos sooo much and could you do a video on your favourite summer hairstyle's??
0,You put exxecutor over dragonite and you didnâ€™t at least mention Godzilla
0,Loved this video! Y'all looked so cute!!!!ðŸ˜ðŸ˜
0,"Is your sister lactose intolerant? I am. If she is, I feel bad for her. I feel you girl. ðŸ˜†"
0,.... prom is for high school... so there not already 20+ ? How old are these chicks...
0,Who thinks 7+ is better than X and 8+
0,Where is the dragon from shingeki no bahamut the guy was colossal and he killed gods and demons eith one attack but yeah maybe in the next top ten dragons
0,"Coincidence? Yup, sure is."
0,3:59 lol
0,Plz do unboxing of this phone
0,Cringed because of the croissant vine
0,Btw ilysm u work so hard on ur channel
0,Nice liked on instagram
0,Yes
0,This is the most funniest video in unbox therapy....................
0,scuse me
0,I love you guys
0,I entered your giveaway
0,Can u please make something related to hotel Transylvania
0,I would pick black hat
0,I'm early for the first time!ðŸ˜‚ Love you!â¤ï¸
0,Omg you guys looked gorgeous I hope that you had the best time that you possibly couldâ€™ve. You guys are awesome please keep making awesome videos!!!!!!! ðŸ˜â¤ï¸ðŸ˜
0,#powerhour love yâ€™all!
0,I LOVE YOUR PERFECT TOGETHER LYRICS I'M EVEN PLANED TO USE THE SONG FOR MY TALENT IN THE TALENT SHOW PLUS LOVE YOU
0,I love you
0,You and Kamri are doing fabulous with swimsuits ðŸ‘™ðŸ‘™ðŸ’¦ðŸ’¦ðŸ‘“ðŸ‘“
0,Did anyone else notice that Brooklyn and Baileys room was different are they going to do an updated room tour.
0,I'm a girl by the way I'm just on my brothers account
1,Aubrey for VP 2020!!
0,First comment
0,"GORGEOUS GIRLS!! ðŸ’—ðŸ’— 
Also I knew you were gonna pick those dresses ðŸ¤“ðŸ˜‚ðŸ˜˜"
0,Some 25yr olds have braces
0,Hey you should do a Indian snack challenge (must try magic masala lays) I love you bbâ¤ï¸
0,You all are so pretty!!!
0,Now I feel like my LG G5 is already a 10 year old phone ðŸ˜‚
0,Bailey u chose the dress I thought would look good on u!!
0,Braun Strowman and Bobby Lashley for Tag team champs.ðŸ¤”ðŸ˜ƒðŸ˜
0,"I've never been into mobile gaming cause of these reasons. I know people are working overtime to bring us the best they possibly can in a smallest form factor. A handset / hand held device which can perform on the best speed possible when it comes to CPU 'n GPU (Samsung/Apple flagships), a battery that can make a dent like 5100 mah (Lenovo did it long back ""P2""), 120 Hz panel (Razor proved it!), Speakers (Razor again!), but with the things that haven't been figured out yet or maybe I'm not aware such as Palm/touch rejection,  temp control (Liquid metal is a start!), anti-sweat panel/back panel (Extremely specific for few users out there) and maybe even wireless display connectivity/speaker system for home use. Dude, one can just a dream. One day.........."
0,Check out the RedMagic Gaming Phone!
0,"Very impractical, plus Xiaomi isn't that great."
0,U always got something good n interesting lol
0,Ro can you please please pleeeeaaassseee do something with your boyfriend
0,rather she chose black or wight
0,BINGO WINGS! ðŸ˜‚
0,No notch on the screen like apple blugh
0,I want ironfist to go out like zilla in final wars
0,Tracy Morgan is what happens when you born with brain damage. That car accident didn't do anything to him.
0,i love you so much!!!
0,Can you please do something from The Greatest Showman!
0,Please make a makeup bag â€œcakeâ€
0,who doesn't want them growing up:(
0,"If it's going more than $300, nintendo switch is a better option out there"
0,Are you vegan
0,MAKE THE NOISE LOU!!!! NA needs this phone!
0,Yes but it is out of stock and is now only available in china.....
0,I have a weird bruise on my inner thigh.
0,LOVE U RO!!!! YOUR THE BESTTTâ¤ï¸ðŸ’•
0,I completed all the entries equal to 110 yay
0,Ya that would be good
0,"folks the real news would be "" A PSP WITH ALL THE GAMES SUPPORTED OF PS 2,3,4 
WITH THE CALLING FACILITY ITS ALL DONE THEN...(THOSE FUCKERS WHO BUYS A SNAPDRAGON  845 PHONE AND PLAYS SUBWAY SURFER IN IT)"
0,Welcome to the Twilight Zone... :)
0,i liked swimsuit collection number two
0,Please can you make something from pretty little liars because it is my favourite Netflix series
0,YAYYY!! They chose the dresses i liked :) you guys look amazing and im glad you had a great prom
0,I would recommend not putting the videos in slow motion because it makes the video look less quality
0,"Display:
4k 120hz (Sony) amoled 1000 nit (samsung) HDR dolby vision (HDR12) (apple) 
Processor:
Latest Snapdragon (845)
With 8 g of ram
Battery:
5000 MHA of course with Sony software program which is the best
Latest quick charge
OS:
Latest android of sony (fastest yet)  or pixel
Extera:
Liquid cooling
Joy pad things
Gaming stuff
Speaker:
Best with dolby atmos and of course stereo
Look and design:
Thin like 7.5 mm
Big like 6.44 i
Camera:
Best hardware of sony like huawei (yes mostly is sony) with great software of Google
Ports:
Type c with thunderbolt 3 ver2
All of u junk brands i want this from u 
U owe me if u don't"
0,Wwe when under taker will  come in wrestlemania 35
0,I would chose white hat
0,This guy has become so cringey. Could you imagine having sex with him?
0,Bro 50 degrees is warm where I live because it's april and still snowing
0,"It looks cool, but I probably wonÂ´t buy it even if it comes to Europe if itÂ´s going to cost 500 dollars"
0,Love the dresses
0,Thankyou so much Ro. Love you for this. Maybe try VEGAN CAKE SOMEDAYðŸ˜š.
0,You guys donâ€™t get dinner at your prom? My prom is going to give dinner (but itâ€™s not gonna be good ðŸ˜‚)
0,Do something fortnite themed
0,Can you make something with Zach King or do something with your sister Molly? Thank you.
0,"Tracy says something really bazar and when the host tries to clarify it, he jumps into something else... the host always be chasing Tracy for explanation"
0,"From middle earth, I know he wasn't in the films, bit Ancalagon the black beats Smaug every day of the week"
0,Why not any dragons from the Dark souls series?
0,Mr.Stark I donâ€™t feel so good
0,I hope you had fun at prom! I entered your giveaway!ðŸ’•ðŸ¤žðŸ»
0,Mobile name ??please
0,"Is Bailey going to go to Asa's senior prom or was his high school prom on the same day as urs? 
you guys looked stunning love from UK"
0,"Trogdor didnâ€™t get his own spot, bad list 0/10."
0,Hi
0,Hi
0,That was hands down the best get ready with us prom video ever! It was amazing!!
0,Bring on the gaming phone Lou !!!
0,ro what happened  to molly!?!
0,Its time we see a phone with windows 10 desktop + thunderbolt for external gpu when docked!
0,Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡Ù‡  hhhhhhhhhhhhh
0,This dude kills me!
0,YES! They picked the exact dresses I wanted them to!
0,You're fucking bullshit :v
0,What about good MOBILE Games?
0,Bailey and Asa are the cutestðŸ˜˜ðŸ˜˜ðŸ˜˜
0,Woah man
0,Black shark = love
0,You should do a pantry tour. Like if you agree!
1,Interested in how it emphasizes a clear cut segment of phone use and (especially) how it may push tech forward in this area. Love your emphasis on the global view...something U.S. citizens are often lacking. I'm excited at the idea of coming back to this review in a year and in 5 years to see where things have gone.Thumbed for that reason.
0,Screw you nick
0,"April Ludgate, this is LITERALLY the most disappointing thing to hear (from Leslieâ€™s POV)"
0,Infinity stone hunting California Rasin
0,Do a TECNO Camon CM video
0,it is not spelled BEE EMM DOUBLEU
